genome_id	covered	length	percent_covered
G000295095	101	2933004	0.003443568437001791
G000296405	15106	2118385	0.7130903966937078
G000296465	1521	3443986	0.04416394259442402
G000296505	268	1967835	0.013619028018101111
G000296815	2353	7627230	0.03084999403453154
G000296855	302	1929082	0.015655114712593867
G000297025	151	1905978	0.007922441916958118
G000297055	759	3217233	0.02359170131600664
G000297075	26950	4686340	0.5750756453863782
G000297395	151	7325884	0.0020611846979832057
G000297415	151	2367581	0.006377817696627908
G000297495	453	3141519	0.014419775910952632
G000297615	1304	3261975	0.03997578154339012
G000297795	15106	2155479	0.7008187043343962
G000298075	151	2366735	0.00638009747605879
G000298175	151	3541764	0.004263412243164706
G000298215	151	4850537	0.003113057379007726
G000298235	105	4942927	0.0021242474347689133
G000298255	302	4023415	0.007506061393120023
G000298315	151	7147617	0.0021125922108025654
G000298775	568	51951637	0.0010933245472130166
G000298875	191	1893499	0.010087145543779003
G000300095	151	7651171	0.0019735541134814527
G000300235	151	4768970	0.0031663021574889335
G000300335	159	4467205	0.003559272520513386
G000300375	2216	5003524	0.04428878526414583
G000300455	151	4902027	0.003080358390518861
G000300515	151	4993959	0.003023653177769381
G000300975	820	5410168	0.015156645782533925
G000300995	151	3666716	0.0041181264106628385
G000301035	151	1897623	0.007957323451496951
G000301075	302	2332904	0.012945239066845443
G000302915	982	6631543	0.014808016776789352
G000303195	154	36978859	0.00041645416912403923
G000305935	151	2939057	0.005137702331053804
G000306115	311	4401275	0.007066134245190314
G000307855	151	4226607	0.003572605638518083
G000308095	100	2742835	0.0036458627660796218
G000308295	858	5334226	0.01608480780529359
G000308355	125	6955542	0.0017971281030292104
G000308455	151	8415861	0.0017942311547208302
G000308495	65	7012110	0.0009269677743218519
G000308555	151	6317846	0.0023900550915612693
G000308575	151	7371271	0.00204849340093452
G000308655	265	8226474	0.003221307208896546
G000309385	111	6891303	0.0016107258670820309
G000310185	3444	4287020	0.08033552444355287
G000310205	211	4204319	0.005018648680083505
G000310225	5909	5035993	0.11733534975128045
G000311725	151	4968373	0.003039224309446976
G000311745	351	2037251	0.017229099408958445
G000311825	519	2102006	0.024690700216840486
G000311865	151	1774078	0.008511463419308508
G000311925	970	3163735	0.030659963618950386
G000312045	151	4188309	0.003605273631912068
G000312145	1566	4017709	0.03897743714141567
G000312345	151	2590758	0.005828410063772841
G000312365	880	2266078	0.0388336147299431
G000312425	1057	5792259	0.018248493377109
G000312465	362	5004665	0.0072332513764657574
G000312505	177	1709797	0.01035210612721861
G000312645	223	2159386	0.010327009622179638
G000313135	2299	42027484	0.005470229909551569
G000314675	8642	5262028	0.16423325759574064
G000314735	691	4203490	0.016438721157894985
G000314975	151	4843640	0.0031174901520344207
G000315425	2931	6136760	0.047761359414414124
G000315445	3570	1806736	0.19759389307569009
G000315465	329	2032036	0.01619065803952292
G000315485	1664	7088014	0.023476251598825847
G000315525	3287	5532739	0.0594099956639921
G000315565	115	6465695	0.0017786177665355387
G000315625	1290	87158709	0.0014800586364811805
G000315875	1591	12659541	0.012567596250132608
G000315915	105	14048773	0.0007473962316851444
G000316515	755	3342364	0.022588802416493237
G000316665	115	8728813	0.0013174758125761201
G000317045	151	4681111	0.003225729960259434
G000317125	151	6689441	0.0022572887629923035
G000317475	2184	8272354	0.026401191244958808
G000317555	115	5882790	0.001954854754291756
G000317575	222	5545090	0.00400354187217881
G000317615	226	3781008	0.005977242047623279
G000317695	115	7063405	0.0016281099554676533
G000317935	415	4899594	0.008470089562522936
G000318135	151	2809956	0.005373749624549281
G000318355	599	1997940	0.02998088030671592
G000319245	500	820037	0.06097285854174873
G000320365	151	2084704	0.007243234531137274
G000320405	260	3556141	0.007311296149393402
G000320565	622	29353523	0.002118996074167997
G000321005	612	1796228	0.03407139850842989
G000321025	151	1851900	0.00815378800151196
G000321105	384	4284575	0.008962382500014587
G000321205	231	2774004	0.008327313154559257
G000325745	153	1504659	0.010168416897117552
G000328665	151	2714033	0.005563675902245846
G000328885	267	4809578	0.0055514225988225994
G000330825	407	2756622	0.014764447211115635
G000330885	453	6686394	0.006774952238830078
G000331065	151	791219	0.019084475979469655
G000331105	204	6937283	0.0029406325214064353
G000331775	526	4474577	0.011755301115613834
G000331815	151	4034020	0.003743164386889505
G000332155	176	6894280	0.0025528409057943686
G000332455	151	4234087	0.003566294221162673
G000332495	151	4092628	0.003689560839636537
G000332515	151	4082461	0.00369874935731168
G000332645	413	4342908	0.009509757056792361
G000332815	151	4392440	0.0034377248180965476
G000332875	2738	2773668	0.09871404941038364
G000333035	151	4142150	0.0036454498267807778
G000334915	448	4548819	0.00984871018169771
G000336555	1364	4399548	0.031003184872627824
G000336575	666	5340732	0.012470200714059422
G000336955	400	3698648	0.010814762583517004
G000337315	340	3869114	0.008787541540518062
G000337615	411	3918094	0.010489794272419192
G000337735	468	3461528	0.013520040860567935
G000337895	387	3692827	0.010479776063162449
G000338955	543	21875980	0.0024821745128675377
G000338995	365	34412227	0.0010606695114501016
G000340215	148	74142267	0.0001996162323981812
G000340335	151	8915567	0.0016936668189471292
G000340795	500	833125	0.06001500375093774
G000340825	453	821930	0.05511418247295998
G000340865	151	810172	0.018638017606137956
G000340885	302	6666465	0.004530137036645359
G000340905	151	822140	0.01836670153501837
G000342045	151	4875214	0.0030972999339105934
G000342165	453	3254673	0.013918448950171032
G000342445	142	3427466	0.0041430024397032675
G000344135	303	4467744	0.00678194632458798
G000344575	795	2421471	0.03283128313326899
G000344745	1404	4215610	0.03330478863082685
G000344785	537	2928723	0.01833563638486808
G000344805	523	8264165	0.006328528048508228
G000346485	115	12295190	0.0009353251149433234
G000348685	151	3056404	0.004940446354604954
G000348725	220	2657893	0.008277233131657295
G000348785	930	4830181	0.01925393686075118
G000348945	585	4320280	0.013540789022933698
G000349305	251	7670969	0.003272076839314564
G000349325	288	9555970	0.0030138227725704458
G000350085	151	6236333	0.002421294693532241
G000350145	465	4290192	0.010838675751574755
G000350525	302	3185958	0.00947909545574675
G000353245	217	3706003	0.005855364930897249
G000353285	302	7262534	0.004158328208859332
G000354255	897	32933287	0.002723688042435606
G000355695	2351	3063596	0.07673988345721824
G000359705	103	43021665	0.00023941425790935798
G000359745	302	7085771	0.004262062660506528
G000364225	261	6509479	0.00400953747604071
G000364445	1077	6555179	0.01642975729571992
G000364625	565	3753576	0.015052312781198516
G000367205	13343	2526138	0.5281975885719624
G000367345	3010	4489160	0.06705040586657637
G000367365	1192	11764669	0.01013203176391958
G000367505	283	2774404	0.010200388984444947
G000367525	302	3174691	0.009512736830135593
G000367845	280	4028481	0.006950510626710166
G000367925	34270	3657954	0.93686251932091
G000367945	3477	4313823	0.08060135986107914
G000368025	12837	2912802	0.44070966718644106
G000368045	32240	3608603	0.8934205286644168
G000368065	7539	4231994	0.17814297468285636
G000368085	1575	3906876	0.04031353951341174
G000368145	11623	4902583	0.2370791070747808
G000368565	3818	4595992	0.08307238132703451
G000368585	1209	3458344	0.03495892831945001
G000368625	7310	3394898	0.21532311132764517
G000368665	14574	3782828	0.38526731852465934
G000368685	986	3611829	0.027299188305980153
G000368765	6160	3357864	0.18344995509049802
G000368785	4670	2953174	0.1581349422688944
G000368805	25254	3540638	0.7132612822886722
G000368825	4179	3535919	0.11818709648043409
G000368865	2261	3388922	0.06671738092526178
G000368885	10636	3165024	0.33604800469127566
G000368905	15426	3195726	0.4827072158251364
G000368925	7847	5026572	0.15611036706526835
G000368965	398	3929778	0.010127798567756245
G000369005	4447	3563414	0.12479605232510171
G000369045	913	3830550	0.023834697367218806
G000369065	4245	3513362	0.12082444109089811
G000369385	1475	4029343	0.03660646413075283
G000369625	15064	3500881	0.43029168943474516
G000369885	3178	3510425	0.0905303488893795
G000371465	151	3505800	0.004307148154486851
G000371485	498	5602332	0.00888915544455416
G000371765	5436	3929704	0.1383310295126554
G000371885	130	7196880	0.0018063383021531551
G000372405	810	2358558	0.0343430180644275
G000372525	151	6773893	0.002229146518848172
G000372725	176590	167831529	0.10521860883481553
G000372745	265	11396459	0.002325283669252002
G000372845	1142	3912070	0.029191706692364913
G000372865	212	4978484	0.0042583244216512495
G000372885	403	4161369	0.0096843130229499
G000373085	4160	4512548	0.09218738504277406
G000373185	1790	3457032	0.05177851984014033
G000373345	151	2317789	0.0065148294344308305
G000373365	292	7895571	0.0036982759068343507
G000373605	144	1938456	0.007428592653121866
G000373705	105	2436272	0.004309863594869538
G000373725	1355	3356830	0.040365463845354096
G000373745	239	2670237	0.00895051637738523
G000373765	177	3513802	0.005037278708362053
G000373785	151	1931082	0.007819450442808747
G000373885	559	6087027	0.009183465097164839
G000374025	151	8130724	0.0018571531883261564
G000374065	204	6614944	0.0030839263340702505
G000374085	151	7552722	0.001999279200267136
G000374125	343	5927918	0.005786179903298257
G000374365	1096	4919596	0.02227825211663722
G000374405	151	2438113	0.006193314255737941
G000374425	8780	3693357	0.2377241084465975
G000374505	2720	3866208	0.07035317292809906
G000374525	150	4317765	0.003474019544833959
G000374585	824	3620726	0.02275786679246096
G000374625	3051	2504241	0.12183332195263953
G000375445	144	4149913	0.003469952261649823
G000375525	7491	2459055	0.30462921732128806
G000376105	839	4989053	0.016816818742955826
G000376265	404	2227443	0.01813738892532828
G000376285	297	4209054	0.007056217382813336
G000376405	131	3924421	0.003338072036613809
G000376425	1127	3610688	0.03121288795930305
G000376565	1740	11831900	0.014706006643058173
G000376705	632032	2549795	24.78756135297151
G000376985	108	2423229	0.0044568631359231834
G000377625	157	2846286	0.005515960096771723
G000377685	151	3064115	0.004928013472079214
G000378065	657	2316627	0.028360197822092204
G000378105	143	3013851	0.004744760109242295
G000378225	302	2860479	0.010557672333899324
G000378245	362	5926903	0.006107742947708102
G000378365	4214	2331426	0.18074774837374208
G000378465	151	4305337	0.003507274807988317
G000378485	1903	4489688	0.042386018805761115
G000378725	302	1849603	0.016327828187994938
G000378745	375	2393457	0.01566771410558034
G000379045	5517	4096265	0.13468366914738183
G000379145	1012	9484787	0.010669717727978497
G000379185	215	2657824	0.00808932419904403
G000379525	259	6912985	0.003746572573208245
G000379545	302	3690808	0.008182490121404309
G000379625	2296	5861699	0.03916953088174606
G000379645	755	10989787	0.0068700148601606205
G000379725	927	4426045	0.020944206396455525
G000379745	642	2341773	0.027415125206414113
G000379845	151	2428054	0.006218972065695409
G000379865	2216	5084285	0.043585282886384226
G000379965	143	2650328	0.0053955585874654
G000379985	151	2123264	0.007111692187123221
G000380105	394	2417914	0.016295037788771644
G000380505	151	4766487	0.0031679515752376965
G000380545	371	3347640	0.011082434192446021
G000380645	151	5320826	0.0028379052425318925
G000381005	151	2690240	0.005612882122041156
G000381045	1061	2072359	0.0511976930637983
G000381065	570	4135562	0.013782890934775006
G000381125	4261	3533876	0.12057582099654883
G000381265	16411	6833943	0.24013955047620383
G000381365	341	5315550	0.006415140484051509
G000381545	150	5194701	0.0028875579171929243
G000381765	151	2847668	0.005302584430488385
G000382065	13283	4424285	0.3002293025878758
G000382265	151	3722476	0.004056439853473871
G000382285	294	4120391	0.007135245174547755
G000382345	1041	6597247	0.0157793091572894
G000382385	151	3315415	0.004554482621330964
G000382425	400	3793018	0.010545692111136831
G000382445	4686	4646489	0.10085034097788675
G000382825	823	1884489	0.0436723164741211
G000382905	522	3309400	0.015773251948993774
G000383315	302	4090635	0.0073827168642521274
G000383415	263	4652075	0.005653391228645282
G000383575	135	5447231	0.0024783233903610848
G000383595	454	8955726	0.005069382426394019
G000383775	151	3687323	0.004095111819604629
G000383855	1300	4988812	0.026058308070137738
G000384075	302	4687143	0.00644315737753254
G000384095	135	5450338	0.0024769106062779963
G000384115	300	5500153	0.005454393723229154
G000384295	103	10858503	0.0009485653777505057
G000385175	327	2639992	0.01238640117091264
G000385335	151	4235448	0.003565148244058244
G000385925	230	2142100	0.010737127118248448
G000388115	151	4242331	0.003559363944020398
G000390185	145	5394584	0.002687881030307434
G000392435	3167	1013781	0.31239488607500043
G000392875	151	2881440	0.005240435337886612
G000393835	151	2923770	0.005164564928157823
G000397205	795	6867980	0.011575455956482109
G000400485	708	2879383	0.02458860109961058
G000400735	6617	4079462	0.1622027610503542
G000401255	106	4991252	0.002123715652906325
G000402035	151	6964567	0.002168117558492868
G000403725	1985	2260046	0.08783007071537481
G000407005	346	2638560	0.013113213267843066
G000407185	151	4627234	0.0032632886082700815
G000407285	346	2604058	0.01328695443803479
G000407405	151	3592411	0.004203305245418745
G000407425	151	2882765	0.0052380266861849645
G000407565	900	2408577	0.03736646160782902
G000409345	149	4455466	0.00334420686859691
G000410815	1359	5171573	0.026278271620646172
G000410875	151	4643907	0.0032515724367434577
G000411155	302	1906751	0.0158384602918787
G000411175	440	2266775	0.019410836982056003
G000411375	3917	2723013	0.14384800953943297
G000412335	151	4887021	0.0030898168843555207
G000412675	1617	6156701	0.026264065771587738
G000413475	144	1951629	0.007378451539713747
G000413855	2544	4307129	0.05906486664318621
G000413895	737	4066894	0.018121937773642488
G000413935	7860	3897884	0.20164786843323199
G000414075	2960	4319928	0.0685196605128604
G000417875	649	23306140	0.0027846739099653566
G000419445	302	2945424	0.010253192749159375
G000419685	625	3079316	0.02029671524455431
G000419765	151	7168246	0.002106512527611357
G000420025	151	4471180	0.0033771845463613634
G000420045	151	2424305	0.006228589224540642
G000420065	195	2023116	0.009638597094778548
G000420125	2351	4161205	0.056498057653972825
G000420205	108	2951203	0.0036595246074228034
G000420325	512	3947462	0.012970359182684976
G000420525	678	2615155	0.025925805544986816
G000420545	875	3092235	0.028296685083766274
G000420585	537	2885606	0.018609609212068452
G000420645	697	4515525	0.015435635944879055
G000420765	604	2613939	0.023106889640500408
G000420785	557	2078529	0.02679779786570214
